nagymaros,nnp
project,nn
.,.
a,dt
painting,nn
by,in
august,nnp
strindberg,nnp
set,vbd
a,dt
scandinavian,jj
price,nn
record,nn
when,wrb
it,prp
sold,vbd
at,in
auction,nn
in,in
stockholm,nnp
for,in
$,$
2.44,cd
million,cd
.,.
``,``
lighthouse,nnp
ii,nnp
'',''
was,vbd
painted,vbn
in,in
oils,nns
by,in
the,dt
playwright,nn
in,in
1901,cd
...,:
after,in
years,nns
of,in
decline,nn
",",","
weddings,nns
in,in
france,nnp
showed,vbd
a,dt
2.2,cd
%,nn
upturn,nn
last,jj
year,nn
",",","
with,in
"6,000",cd
more,jjr
couples,nns
exchanging,vbg
rings,nns
in,in
1988,cd
than,in
in,in
the,dt
previous,jj
year,nn
",",","
the,dt
national,jj
statistics,nns
office,nn
said,vbd
.,.
but,cc
the,dt
number,nn
of,in
weddings,nns
last,jj
year,nn
--,:
"271,124",cd
--,:
was,vbd
still,rb
well,rb
below,in
the,dt
"400,000",cd
registered,vbn
in,in
1972,cd
",",","
the,dt
last,jj
year,nn
of,in
increasing,vbg
marriages,nns
.,.
bramalea,nnp
ltd.,nnp
said,vbd
it,prp
agreed,vbd
to,to
issue,vb
100,cd
million,cd
canadian,jj
dollars,nns
(,(
us$,$
85.1,cd
million,cd
),)
of,in
10.5,cd
%,nn
senior,jj
debentures,nns
due,jj
nov.,nnp
30,cd
",",","
1999,cd
",",","
together,rb
with,in
"100,000",cd
bond,nn
purchase,nn
warrants,nns
.,.
the,dt
toronto-based,jj
real,jj
estate,nn
concern,nn
said,vbd
each,dt
bond,nn
warrant,nn
entitles,vbz
the,dt
holder,nn
to,to
buy,vb
c$,$
"1,000",cd
principal,nn
amount,nn
of,in
debentures,nns
at,in
par,nn
plus,cc
accrued,vbn
interest,nn
to,to
the,dt
date,nn
of,in
purchase,nn
.,.
the,dt
warrants,nns
expire,vbp
nov.,nnp
30,cd
",",","
1990,cd
.,.
the,dt
issue,nn
will,md
be,vb
swapped,vbn
into,in
fixed-rate,jj
u.s.,nnp
dollars,nns
at,in
a,dt
rate,nn
the,dt
company,nn
said,vbd
is,vbz
less,jjr
than,in
9,cd
%,nn
;,:
a,dt
spokesman,nn
declined,vbd
to,to
elaborate,vb
.,.
lead,jj
underwriters,nns
for,in
the,dt
issue,nn
are,vbp
scotia,nnp
mcleod,nnp
inc.,nnp
and,cc
rbc,nnp
dominion,nnp
securities,nnp
inc.,nnp
",",","
both,dt
toronto-based,jj
investment,nn
dealers,nns
.,.
bramalea,nnp
said,vbd
it,prp
expects,vbz
to,to
complete,vb
the,dt
issue,nn
by,in
the,dt
end,nn
of,in
the,dt
month,nn
.,.
as,in
an,dt
actor,nn
",",","
charles,nnp
lane,nnp
is,vbz
n't,rb
the,dt
inheritor,nn
of,in
charlie,nnp
chaplin,nnp
's,pos
spirit,nn
.,.
steve,nnp
martin,nnp
has,vbz
already,rb
laid,vbn
his,prp$
claim,nn
to,to
that,dt
.,.
but,cc
it,prp
is,vbz
mr.,nnp
lane,nnp
",",","
as,in
movie,nn
director,nn
",",","
producer,nn
and,cc
writer,nn
",",","
who,wp
has,vbz
been,vbn
obsessed,vbn
with,in
refitting,vbg
chaplin,nnp
's,pos
little,nnp
tramp,nnp
in,in
a,dt
contemporary,jj
way,nn
.,.
in,in
1976,cd
",",","
as,in
a,dt
film,nn
student,nn
at,in
the,dt
purchase,nnp
campus,nn
of,in
the,dt
state,nnp
university,nnp
of,in
new,nnp
york,nnp
",",","
mr.,nnp
lane,nnp
shot,vbd
``,``
a,dt
place,nnp
in,in
time,nnp
",",","
'',''
a,dt
36-minute,jj
black-and-white,jj
film,nn
about,in
a,dt
sketch,nn
artist,nn
",",","
a,dt
man,nn
of,in
the,dt
streets,nns
.,.
now,rb
",",","
13,cd
years,nns
later,rbr
",",","
mr.,nnp
lane,nnp
has,vbz
revived,vbn
his,prp$
artist,nnp
in,in
a,dt
full-length,jj
movie,nn
called,vbn
``,``
sidewalk,nnp
stories,nnp
",",","
'',''
a,dt
poignant,jj
piece,nn
of,in
work,nn
about,in
a,dt
modern-day,jj
tramp,nn
.,.
of,in
course,nn
",",","
if,in
the,dt
film,nn
contained,vbd
dialogue,nn
",",","
mr.,nnp
lane,nnp
's,pos
artist,nnp
would,md
be,vb
called,vbn
a,dt
homeless,jj
person,nn
.,.
so,rb
would,md
the,dt
little,nnp
tramp,nnp
",",","
for,in
that,dt
matter,nn
.,.
i,prp
say,vbp
``,``
contained,vbd
dialogue,nn
'',''
because,in
``,``
sidewalk,nnp
stories,nnp
'',''
is,vbz
n't,rb
really,rb
silent,jj
at,in
all,dt
.,.
composer,nn
marc,nnp
marder,nnp
",",","
a,dt
college,nn
friend,nn
of,in
mr.,nnp
lane,nnp
's,pos
who,wp
earns,vbz
his,prp$
living,nn
playing,vbg
the,dt
double,jj
bass,nn
in,in
classical,jj
music,nn
ensembles,nns
",",","
has,vbz
prepared,vbn
an,dt
exciting,jj
",",","
eclectic,jj
score,nn
that,wdt
tells,vbz
you,prp
what,wp
the,dt
characters,nns
are,vbp
thinking,vbg
and,cc
feeling,vbg
far,rb
more,rbr
precisely,rb
than,in
intertitles,nns
",",","
or,cc
even,rb
words,nns
",",","
would,md
.,.
much,rb
of,in
mr.,nnp
lane,nnp
's,pos
film,nn
takes,vbz
a,dt
highly,rb
romanticized,vbn
view,nn
of,in
life,nn
on,in
the,dt
streets,nns
(,(
though,in
probably,rb
no,dt
more,rbr
romanticized,vbn
than,in
mr.,nnp
chaplin,nnp
's,pos
notion,nn
of,in
the,dt
tramp,nnp
as,in
the,dt
good-hearted,jj
free,jj
spirit,nn
),)
.,.
filmed,vbn
in,in
lovely,jj
black,nn
and,cc
white,nn
by,in
bill,nnp
dill,nnp
",",","
the,dt
new,nnp
york,nnp
streets,nns
of,in
``,``
sidewalk,nnp
stories,nnp
'',''
seem,vbp
benign,jj
.,.
on,in
wall,nnp
street,nnp
men,nns
and,cc
women,nns
walk,vbp
with,in
great,jj
purpose,nn
",",","
noticing,vbg
one,cd
another,dt
only,rb
when,wrb
they,prp
jostle,vbp
for,in
cabs,nns
.,.
the,dt
artist,nnp
hangs,vbz
out,rp
in,in
greenwich,nnp
village,nnp
",",","
on,in
a,dt
strip,nn
of,in
sixth,nnp
avenue,nnp
populated,vbn
by,in
jugglers,nns
",",","
magicians,nns
and,cc
other,jj
good-natured,jj
hustlers,nns
.,.
(,(
this,dt
clearly,rb
is,vbz
not,rb
real,jj
life,nn
:,:
no,dt
crack,nn
dealers,nns
",",","
no,dt
dead-eyed,jj
men,nns
selling,vbg
four-year-old,jj
copies,nns
of,in
cosmopolitan,nnp
",",","
no,dt
one,prp
curled,vbd
up,rp
in,in
a,dt
cardboard,nn
box,nn
.,.
),)
the,dt
artist,nnp
has,vbz
his,prp$
routine,nn
.,.
he,prp
spends,vbz
his,prp$
days,nns
sketching,vbg
passers-by,nns
",",","
or,cc
trying,vbg
to,to
.,.
at,in
night,nn
he,prp
returns,vbz
to,to
the,dt
condemned,vbn
building,nn
he,prp
calls,vbz
home,nn
.,.
his,prp$
life,nn
",",","
including,vbg
his,prp$
skirmishes,nns
with,in
a,dt
competing,vbg
sketch,nn
artist,nn
",",","
seems,vbz
carefree,jj
.,.
he,prp
is,vbz
his,prp$
own,jj
man,nn
.,.
then,rb
",",","
just,rb
as,in
the,dt
tramp,nnp
is,vbz
given,vbn
a,dt
blind,jj
girl,nn
to,to
cure,vb
in,in
``,``
city,nnp
lights,nnp
",",","
'',''
the,dt
artist,nnp
is,vbz
put,vbn
in,in
charge,nn
of,in
returning,vbg
a,dt
two-year-old,jj
waif,nn
(,(
nicole,nnp
alysia,nnp
),)
",",","
whose,wp$
father,nn
has,vbz
been,vbn
murdered,vbn
by,in
thugs,nns
",",","
to,to
her,prp$
mother,nn
.,.
this,dt
cute,jj
child,nn
turns,vbz
out,rp
to,to
be,vb
a,dt
blessing,nn
and,cc
a,dt
curse,nn
.,.
she,prp
gives,vbz
the,dt
artist,nnp
a,dt
sense,nn
of,in
purpose,nn
",",","
but,cc
also,rb
alerts,vbz
him,prp
to,to
the,dt
serious,jj
inadequacy,nn
of,in
his,prp$
vagrant,jj
life,nn
.,.
the,dt
beds,nns
at,in
the,dt
bowery,nnp
mission,nnp
seem,vbp
far,jj
drearier,rbr
when,wrb
he,prp
has,vbz
to,to
tuck,vb
a,dt
little,jj
girl,nn
into,in
one,cd
of,in
them,prp
at,in
night,nn
.,.
to,to
further,rbr
load,vb
the,dt
stakes,nns
",",","
mr.,nnp
lane,nnp
dreamed,vbd
up,rp
a,dt
highly,rb
improbable,jj
romance,nn
for,in
the,dt
artist,nnp
",",","
with,in
a,dt
young,jj
woman,nn
who,wp
owns,vbz
her,prp$
own,jj
children,nns
's,pos
shop,nn
and,cc
who,wp
lives,vbz
in,in
an,dt
expensive,jj
high-rise,jj
apartment,nn
building,nn
.,.
this,dt
story,nn
line,nn
might,md
resonate,vb
more,rbr
strongly,rb
if,in
mr.,nnp
lane,nnp
had,vbd
as,rb
strong,jj
a,dt
presence,nn
in,in
front,nn
of,in
the,dt
camera,nn
as,in
he,prp
does,vbz
behind,in
it,prp
.,.
mr.,nnp
lane,nnp
's,pos
final,jj
purpose,nn
is,vbz
n't,rb
to,to
glamorize,vb
the,dt
artist,nnp
's,pos
vagabond,nn
existence,nn
.,.
he,prp
has,vbz
a,dt
point,nn
he,prp
wants,vbz
to,to
make,vb
",",","
and,cc
he,prp
makes,vbz
it,prp
",",","
with,in
a,dt
great,jj
deal,nn
of,in
force,nn
.,.
the,dt
movie,nn
ends,vbz
with,in
sound,nn
",",","
the,dt
sound,nn
of,in
street,nn
people,nns
talking,vbg
",",","
and,cc
there,ex
is,vbz
n't,rb
anything,nn
whimsical,jj
or,cc
enviable,jj
in,in
those,dt
rough,jj
",",","
beaten,jj
voices,nns
.,.
the,dt
french,jj
film,nn
maker,nn
claude,nnp
chabrol,nnp
has,vbz
managed,vbn
another,dt
kind,nn
of,in
weird,jj
achievement,nn
with,in
his,prp$
``,``
story,nnp
of,in
women,nnp
.,.
'',''
he,prp
has,vbz
made,vbn
a,dt
harsh,jj
",",","
brilliant,jj
picture,nn
--,:
one,cd
that,wdt
's,vbz
captivating,jj
--,:
about,in
a,dt
character,nn
who,wp
",",","
viewed,vbn
from,in
the,dt
most,rbs
sympathetic,jj
angle,nn
",",","
would,md
seem,vb
disagreeable,jj
.,.
yet,rb
this,dt
woman,nn
",",","
marie-louise,nnp
giraud,nnp
",",","
carries,vbz
historical,jj
significance,nn
",",","
both,dt
as,in
one,cd
of,in
the,dt
last,jj
women,nns
to,to
be,vb
executed,vbn
in,in
france,nnp
and,cc
as,in
a,dt
symbol,nn
of,in
the,dt
vichy,nnp
government,nn
's,pos
hypocrisy,nn
.,.
while,in
vichy,nnp
collaborated,vbd
with,in
the,dt
germans,nns
during,in
world,nnp
war,nnp
ii,nnp
in,in
the,dt
deaths,nns
of,in
thousands,nns
of,in
resistance,nnp
fighters,nns
and,cc
jews,nns
",",","
its,prp$
officials,nns
needed,vbd
a,dt
diversionary,jj
symbolic,jj
traitor,nn
.,.
marie-louise,nnp
",",","
a,dt
small-time,jj
abortionist,nn
",",","
was,vbd
their,prp$
woman,nn
.,.
she,prp
became,vbd
an,dt
abortionist,nn
accidentally,rb
",",","
and,cc
continued,vbd
because,in
it,prp
enabled,vbd
her,prp
to,to
buy,vb
jam,nn
",",","
cocoa,nn
and,cc
other,jj
war-rationed,jj
goodies,nns
.,.
she,prp
was,vbd
untrained,jj
and,cc
",",","
in,in
one,cd
botched,jj
job,nn
killed,vbd
a,dt
client,nn
.,.
her,prp$
remorse,nn
was,vbd
shallow,jj
and,cc
brief,jj
.,.
although,in
she,prp
was,vbd
kind,jj
and,cc
playful,jj
to,to
her,prp$
children,nns
",",","
she,prp
was,vbd
dreadful,jj
to,to
her,prp$
war-damaged,jj
husband,nn
;,:
she,prp
openly,rb
brought,vbd
her,prp$
lover,nn
into,in
their,prp$
home,nn
.,.
as,in
presented,vbn
by,in
mr.,nnp
chabrol,nnp
",",","
and,cc
played,vbn
with,in
thin-lipped,jj
intensity,nn
by,in
isabelle,nnp
huppert,nnp
",",","
marie-louise,nnp
(,(
called,vbn
marie,nnp
latour,nnp
in,in
the,dt
film,nn
),)
was,vbd
not,rb
a,dt
nice,jj
person,nn
.,.
but,cc
she,prp
did,vbd
n't,rb
deserve,vb
to,to
have,vb
her,prp$
head,nn
chopped,vbn
off,rp
.,.
there,ex
is,vbz
very,rb
little,jj
to,to
recommend,vb
``,``
old,nnp
gringo,nnp
",",","
'',''
a,dt
confused,jj
rendering,nn
of,in
the,dt
carlos,nnp
fuentes,nnp
novel,nn
of,in
the,dt
mexican,nnp
revolution,nnp
.,.
most,jjs
of,in
the,dt
picture,nn
is,vbz
taken,vbn
up,rp
with,in
endless,jj
scenes,nns
of,in
many,jj
people,nns
either,cc
fighting,vbg
or,cc
eating,vbg
and,cc
drinking,vbg
to,to
celebrate,vb
victory,nn
.,.
i,prp
mention,vbp
the,dt
picture,nn
only,rb
because,in
many,jj
bad,jj
movies,nns
have,vbp
a,dt
bright,jj
spot,nn
",",","
and,cc
this,dt
one,cd
has,vbz
gregory,nnp
peck,nnp
",",","
in,in
a,dt
marvelously,rb
loose,jj
and,cc
energetic,jj
portrayal,nn
of,in
an,dt
old,jj
man,nn
who,wp
wants,vbz
to,to
die,vb
the,dt
way,nn
he,prp
wants,vbz
to,to
die,vb
.,.
video,nnp
tip,nnp
:,:
before,in
seeing,vbg
``,``
sidewalk,nnp
stories,nnp
",",","
'',''
take,vb
a,dt
look,nn
at,in
``,``
city,nnp
lights,nnp
",",","
'',''
chaplin,nnp
's,pos
tramp,nnp
at,in
his,prp$
finest,jjs
.,.
boeing,nnp
co.,nnp
said,vbd
it,prp
is,vbz
discussing,vbg
plans,nns
with,in
three,cd
of,in
its,prp$
regular,jj
japanese,jj
suppliers,nns
to,to
possibly,rb
help,vb
build,vb
a,dt
larger,jjr
version,nn
of,in
its,prp$
popular,jj
767,cd
twin-jet,nn
.,.
the,dt
discussions,nns
are,vbp
still,rb
in,in
preliminary,jj
stages,nns
",",","
and,cc
the,dt
specific,jj
details,nns
have,vbp
n't,rb
been,vbn
worked,vbn
out,rp
between,in
the,dt
seattle,nnp
aerospace,nn
company,nn
and,cc
kawasaki,nnp
heavy,nnp
industries,nnp
ltd.,nnp
",",","
mitsubishi,nnp
heavy,nnp
industries,nnp
ltd.,nnp
and,cc
fuji,nnp
heavy,nnp
industries,nnp
ltd,nnp
.,.
the,dt
three,cd
japanese,jj
companies,nns
build,vbp
the,dt
body,nn
sections,nns
of,in
the,dt
767,cd
",",","
accounting,vbg
for,in
a,dt
combined,jj
15,cd
%,nn
of,in
the,dt
aircraft,nn
.,.
japanese,jj
press,nn
reports,nns
have,vbp
speculated,vbn
that,in
the,dt
japanese,jj
contribution,nn
could,md
rise,vb
to,to
between,in
20,cd
%,nn
and,cc
25,cd
%,nn
under,in
the,dt
new,jj
program,nn
.,.
if,in
boeing,nnp
goes,vbz
ahead,rb
with,in
the,dt
larger,jjr
767,cd
",",","
the,dt
plane,nn
could,md
hit,vb
the,dt
market,nn
in,in
the,dt
mid-1990s,nns
.,.
this,dt
is,vbz
the,dt
year,nn
the,dt
negative,jj
ad,nn
",",","
for,in
years,nns
a,dt
secondary,jj
presence,nn
in,in
most,jjs
political,jj
campaigns,nns
",",","
became,vbd
the,dt
main,jj
event,nn
.,.
the,dt
irony,nn
is,vbz
that,in
the,dt
attack,nn
commercial,nn
",",","
after,in
getting,vbg
a,dt
boost,nn
in,in
last,jj
year,nn
's,pos
presidential,jj
campaign,nn
",",","
has,vbz
come,vbn
of,in
age,nn
in,in
an,dt
off-off,jj
election,nn
year,nn
with,in
only,rb
a,dt
few,jj
contests,nns
scattered,vbn
across,in
the,dt
country,nn
.,.
but,in
in,in
the,dt
three,cd
leading,vbg
political,jj
contests,nns
of,in
1989,cd
",",","
the,dt
negative,jj
ads,nns
have,vbp
reached,vbn
new,jj
levels,nns
of,in
hostility,nn
",",","
raising,vbg
fears,nns
that,in
this,dt
kind,nn
of,in
mudslinging,nn
",",","
empty,jj
of,in
significant,jj
issues,nns
",",","
is,vbz
ushering,vbg
in,in
a,dt
new,jj
era,nn
of,in
campaigns,nns
without,in
content,nn
.,.
``,``
now,rb
",",","
'',''
says,vbz
joseph,nnp
napolitan,nnp
",",","
a,dt
pioneer,nn
in,in
political,jj
television,nn
",",","
``,``
the,dt
idea,nn
is,vbz
to,to
attack,vb
first,rb
",",","
last,rb
and,cc
always,rb
.,.
'',''
a,dt
trend,nn
that,wdt
started,vbd
with,in
the,dt
first,jj
stirrings,nns
of,in
politics,nns
",",","
accelerated,vbd
with,in
the,dt
dawn,nn
of,in
the,dt
television,nn
age,nn
and,cc
became,vbd
a,dt
sometimes-tawdry,jj
art,nn
form,nn
in,in
1988,cd
",",","
has,vbz
reached,vbn
an,dt
entirely,rb
new,jj
stage,nn
.,.
``,``
to,to
get,vb
people,nns
's,pos
attention,nn
these,dt
days,nns
",",","
'',''
says,vbz
douglas,nnp
bailey,nnp
",",","
a,dt
political,jj
consultant,nn
",",","
``,``
your,prp$
tv,nn
ad,nn
needs,vbz
to,to
be,vb
bold,jj
and,cc
entertaining,jj
",",","
and,cc
",",","
more,rbr
often,rb
than,in
not,rb
",",","
that,wdt
means,vbz
confrontational,jj
.,.
and,cc
",",","
unlike,in
a,dt
few,jj
years,nns
ago,rb
",",","
you,prp
do,vbp
n't,rb
even,rb
have,vb
to,to
worry,vb
whether,in
the,dt
ad,nn
is,vbz
truthful,jj
.,.
'',''
in,in
1989,cd
",",","
as,rb
often,rb
as,in
not,rb
",",","
the,dt
principal,jj
fights,nns
in,in
the,dt
major,jj
campaigns,nns
are,vbp
prompted,vbn
by,in
the,dt
ads,nns
themselves,prp
.,.
take,vb
a,dt
look,nn
",",","
then,rb
",",","
at,in
the,dt
main,jj
attack,nn
commercials,nns
that,wdt
set,vbd
the,dt
tone,nn
for,in
tuesday,nnp
's,pos
elections,nns
in,in
new,nnp
york,nnp
city,nnp
",",","
new,nnp
jersey,nnp
and,cc
virginia,nnp
:,:
new,nnp
york,nnp
city,nnp
:,:
the,dt
screen,nn
fills,vbz
with,in
a,dt
small,jj
",",","
tight,jj
facial,jj
shot,nn
of,in
david,nnp
dinkins,nnp
",",","
democratic,jj
candidate,nn
for,in
mayor,nn
of,in
new,nnp
york,nnp
city,nnp
.,.
``,``
david,nnp
dinkins,nnp
failed,vbd
to,to
file,vb
his,prp$
income,nn
taxes,nns
for,in
four,cd
straight,jj
years,nns
",",","
'',''
says,vbz
a,dt
disembodied,jj
male,nn
voice,nn
.,.
and,cc
then,rb
this,dt
television,nn
commercial,nn
",",","
paid,vbn
for,rb
by,in
republican,nnp
rudolph,nnp
giuliani,nnp
's,pos
campaign,nn
and,cc
produced,vbn
by,in
roger,nnp
ailes,nnp
",",","
the,dt
master,nn
of,in
negative,jj
tv,nn
ads,nns
",",","
really,rb
gets,vbz
down,rb
to,to
business,nn
.,.
mr.,nnp
dinkins,nnp
",",","
the,dt
ad,nn
charges,vbz
",",","
also,rb
failed,vbd
to,to
report,vb
his,prp$
campaign,nn
contributions,nns
accurately,rb
",",","
hid,vbd
his,prp$
links,nns
to,to
a,dt
failing,vbg
insurance,nn
company,nn
and,cc
paid,vbd
a,dt
convicted,vbn
kidnapper,nn
``,``
through,in
a,dt
phony,jj
organization,nn
with,in
no,dt
members,nns
",",","
no,dt
receipts,nns
and,cc
no,dt
office,nn
.,.
'',''
``,``
david,nnp
dinkins,nnp
",",","
'',''
says,vbz
the,dt
kicker,nn
",",","
``,``
why,wrb
does,vbz
he,prp
always,rb
wait,vb
until,in
he,prp
's,vbz
caught,vbn
?,.
'',''
``,``
nasty,jj
innuendoes,nns
",",","
'',''
says,vbz
john,nnp
siegal,nnp
",",","
mr.,nnp
dinkins,nnp
's,pos
issues,nns
director,nn
",",","
``,``
designed,vbn
to,to
prosecute,vb
a,dt
case,nn
of,in
political,jj
corruption,nn
that,wdt
simply,rb
does,vbz
n't,rb
exist,vb
.,.
'',''
stung,vbn
by,in
the,dt
giuliani,nnp
ads,nns
",",","
mr.,nnp
dinkins,nnp
's,pos
tv,nn
consultants,nns
",",","
robert,nnp
shrum,nnp
and,cc
david,nnp
doak,nnp
",",","
finally,rb
unleashed,vbd
a,dt
negative,jj
ad,nn
of,in
their,prp$
own,jj
.,.
the,dt
screen,nn
shows,vbz
two,cd
distorted,jj
",",","
unrecognizable,jj
photos,nns
",",","
presumably,rb
of,in
two,cd
politicians,nns
.,.
``,``
compare,vb
two,cd
candidates,nns
for,in
mayor,nn
",",","
'',''
says,vbz
the,dt
announcer,nn
.,.
``,``
one,nn
says,vbz
he,prp
's,vbz
for,in
banning,vbg
cop-killer,jj
bullets,nns
.,.
the,dt
other,jj
has,vbz
opposed,vbn
a,dt
ban,nn
on,in
cop-killer,jj
bullets,nns
.,.
one,nn
claims,vbz
he,prp
's,vbz
pro-choice,jj
.,.
the,dt
other,jj
has,vbz
opposed,vbn
a,dt
woman,nn
's,pos
right,nn
to,to
choose,vb
.,.
'',''
``,``
funny,jj
thing,nn
",",","
'',''
says,vbz
the,dt
kicker,nn
",",","
``,``
both,dt
these,dt
candidates,nns
are,vbp
named,vbn
rudolph,nnp
giuliani,nnp
.,.
'',''
who,wp
's,vbz
telling,vbg
the,dt
truth,nn
?,.
everybody,nn
--,:
and,in
nobody,nn
.,.
it,prp
's,vbz
a,dt
classic,jj
situation,nn
of,in
ads,nns
that,wdt
are,vbp
true,jj
but,cc
not,rb
always,rb
fully,rb
accurate,jj
.,.
mr.,nnp
dinkins,nnp
did,vbd
fail,vb
to,to
file,vb
his,prp$
income,nn
taxes,nns
for,in
four,cd
years,nns
",",","
but,cc
he,prp
insists,vbz
he,prp
voluntarily,rb
admitted,vbd
the,dt
``,``
oversight,nn
'',''
when,wrb
he,prp
was,vbd
being,vbg
considered,vbn
for,in
a,dt
city,nn
job,nn
.,.
he,prp
was,vbd
on,in
the,dt
board,nn
of,in
an,dt
insurance,nn
company,nn
with,in
financial,jj
problems,nns
",",","
but,cc
he,prp
insists,vbz
he,prp
made,vbd
no,dt
secret,nn
of,in
it,prp
.,.
the,dt
city,nn
's,pos
campaign,nnp
finance,nnp
board,nnp
has,vbz
refused,vbn
to,to
pay,vb
mr.,nnp
dinkins,nnp
$,$
"95,142",cd
in,in
matching,jj
funds,nns
because,in
his,prp$
campaign,nn
records,nns
are,vbp
incomplete,jj
.,.
the,dt
campaign,nn
has,vbz
blamed,vbn
these,dt
reporting,nn
problems,nns
on,in
computer,nn
errors,nns
.,.
and,cc
",",","
says,vbz
mr.,nnp
dinkins,nnp
",",","
he,prp
did,vbd
n't,rb
know,vb
the,dt
man,nn
his,prp$
campaign,nn
paid,vbd
for,in
a,dt
get-out-the-vote,jj
effort,nn
had,vbd
been,vbn
convicted,vbn
of,in
kidnapping,nn
.,.
but,cc
",",","
say,vbp
mr.,nnp
dinkins,nnp
